ID,index,GEE_ID,LANDSAT_PRODUCT_ID,SPACECRAFT_ID,SENSOR_ID,Date,Time,WRS_TYPE,WRS_PATH,WRS_ROW,CloudCover,SunAzimuth,SunElevation,SunZenith,RemainAfterPreprocess,Period,CountValidPixel,Percentile
349,LT05_122045_20010824,LANDSAT/LT05/C02/T1_L2/LT05_122045_20010824,LT05_L2SP_122045_20010824_20200906_02_T1,LANDSAT_5,TM,24/8/2001,02:32:45.6680560Z,2,122,45,17,105.96,60.08,29.92,No,,,
350,LT05_122044_20010909,LANDSAT/LT05/C02/T1_L2/LT05_122044_20010909,LT05_L2SP_122044_20010909_20200906_02_T1,LANDSAT_5,TM,9/9/2001,02:32:16.7640810Z,2,122,44,9,119.31,57.84,32.16,No,,,
351,LE07_121044_20010910,LANDSAT/LE07/C02/T1_L2/LE07_121044_20010910,LE07_L2SP_121044_20010910_20200917_02_T1,LANDSAT_7,ETM,10/9/2001,02:34:31.0497763Z,2,121,44,25,122.45,59.36,30.64,No,,,
352,LE07_122044_20010917,LANDSAT/LE07/C02/T1_L2/LE07_122044_20010917,LE07_L2SP_122044_20010917_20200917_02_T1,LANDSAT_7,ETM,17/9/2001,02:40:35.8807501Z,2,122,44,1,127.08,58.04,31.96,Yes,2000,1056850,68
353,LE07_122045_20010917,LANDSAT/LE07/C02/T1_L2/LE07_122045_20010917,LE07_L2SP_122045_20010917_20200917_02_T1,LANDSAT_7,ETM,17/9/2001,02:40:59.7689184Z,2,122,45,5,124.88,58.71,31.29,No,,,
354,LT05_121044_20010918,LANDSAT/LT05/C02/T1_L2/LT05_121044_20010918,LT05_L2SP_121044_20010918_20200905_02_T1,LANDSAT_5,TM,18/9/2001,02:25:59.6500940Z,2,121,44,7,125.15,56.30,33.70,Yes,2000,1067064,84
355,LT05_121045_20010918,LANDSAT/LT05/C02/T1_L2/LT05_121045_20010918,LT05_L2SP_121045_20010918_20200906_02_T1,LANDSAT_5,TM,18/9/2001,02:26:23.6570000Z,2,121,45,0,123.05,56.92,33.08,No,,,
356,LT05_122044_20010925,LANDSAT/LT05/C02/T1_L2/LT05_122044_20010925,LT05_L2SP_122044_20010925_20200905_02_T1,LANDSAT_5,TM,25/9/2001,02:32:09.1160750Z,2,122,44,1,129.41,54.88,35.12,Yes,2000,1041757,63
357,LT05_122045_20010925,LANDSAT/LT05/C02/T1_L2/LT05_122045_20010925,LT05_L2SP_122045_20010925_20200906_02_T1,LANDSAT_5,TM,25/9/2001,02:32:33.1230380Z,2,122,45,0,127.49,55.61,34.39,No,,,
358,LE07_121044_20011012,LANDSAT/LE07/C02/T1_L2/LE07_121044_20011012,LE07_L2SP_121044_20011012_20200917_02_T1,LANDSAT_7,ETM,12/10/2001,02:34:04.3692725Z,2,121,44,2,140.82,52.08,37.92,Yes,2000,879857,42
359,LE07_121045_20011012,LANDSAT/LE07/C02/T1_L2/LE07_121045_20011012,LE07_L2SP_121045_20011012_20200917_02_T1,LANDSAT_7,ETM,12/10/2001,02:34:28.2166050Z,2,121,45,18,139.32,53.06,36.94,No,,,
360,LT05_121044_20011020,LANDSAT/LT05/C02/T1_L2/LT05_121044_20011020,LT05_L2SP_121044_20011020_20200905_02_T1,LANDSAT_5,TM,20/10/2001,02:25:50.9880630Z,2,121,44,1,141.44,48.73,41.27,Yes,2000,1106106,93
361,LT05_121045_20011020,LANDSAT/LT05/C02/T1_L2/LT05_121045_20011020,LT05_L2SP_121045_20011020_20200905_02_T1,LANDSAT_5,TM,20/10/2001,02:26:14.9950940Z,2,121,45,37,140.09,49.71,40.29,No,,,
362,LT05_122044_20011027,LANDSAT/LT05/C02/T1_L2/LT05_122044_20011027,LT05_L2SP_122044_20011027_20200905_02_T1,LANDSAT_5,TM,27/10/2001,02:31:51.9670560Z,2,122,44,11,143.78,46.84,43.16,No,,,
363,LE07_122044_20011120,LANDSAT/LE07/C02/T1_L2/LE07_122044_20011120,LE07_L2SP_122044_20011120_20200917_02_T1,LANDSAT_7,ETM,20/11/2001,02:40:38.4970168Z,2,122,44,0,150.80,41.81,48.19,Yes,2000,1088214,75
364,LE07_122045_20011120,LANDSAT/LE07/C02/T1_L2/LE07_122045_20011120,LE07_L2SP_122045_20011120_20200917_02_T1,LANDSAT_7,ETM,20/11/2001,02:41:02.3967856Z,2,122,45,0,149.88,42.95,47.05,No,,,
365,LT05_121044_20011121,LANDSAT/LT05/C02/T1_L2/LT05_121044_20011121,LT05_L2SP_121044_20011121_20200905_02_T1,LANDSAT_5,TM,21/11/2001,02:25:26.4460940Z,2,121,44,0,148.45,40.54,49.46,Yes,2000,1024218,77
366,LT05_121045_20011121,LANDSAT/LT05/C02/T1_L2/LT05_121045_20011121,LT05_L2SP_121045_20011121_20200905_02_T1,LANDSAT_5,TM,21/11/2001,02:25:50.4560750Z,2,121,45,0,147.53,41.65,48.35,No,,,
367,LE07_121044_20011215,LANDSAT/LE07/C02/T1_L2/LE07_121044_20011215,LE07_L2SP_121044_20011215_20200917_02_T1,LANDSAT_7,ETM,15/12/2001,02:34:35.9298177Z,2,121,44,7,150.61,37.64,52.36,Yes,2000,402435,5
368,LE07_122044_20011222,LANDSAT/LE07/C02/T1_L2/LE07_122044_20011222,LE07_L2SP_122044_20011222_20200917_02_T1,LANDSAT_7,ETM,22/12/2001,02:40:48.1597188Z,2,122,44,0,149.87,37.10,52.90,Yes,2000,1096140,80
369,LE07_122045_20011222,LANDSAT/LE07/C02/T1_L2/LE07_122045_20011222,LE07_L2SP_122045_20011222_20200917_02_T1,LANDSAT_7,ETM,22/12/2001,02:41:12.0581164Z,2,122,45,7,149.06,38.22,51.78,No,,,
370,LT05_122044_20011230,LANDSAT/LT05/C02/T1_L2/LT05_122044_20011230,LT05_L2SP_122044_20011230_20200905_02_T1,LANDSAT_5,TM,30/12/2001,02:31:20.7360310Z,2,122,44,0,146.41,35.66,54.34,Yes,2000,982493,58
371,LT05_122045_20011230,LANDSAT/LT05/C02/T1_L2/LT05_122045_20011230,LT05_L2SP_122045_20011230_20200905_02_T1,LANDSAT_5,TM,30/12/2001,02:31:44.7490630Z,2,122,45,2,145.59,36.74,53.26,No,,,
372,LE07_121044_20011231,LANDSAT/LE07/C02/T1_L2/LE07_121044_20011231,LE07_L2SP_121044_20011231_20200917_02_T1,LANDSAT_7,ETM,31/12/2001,02:34:30.9807999Z,2,121,44,0,148.55,36.86,53.14,Yes,2000,912144,49
373,LE07_121045_20011231,LANDSAT/LE07/C02/T1_L2/LE07_121045_20011231,LE07_L2SP_121045_20011231_20200917_02_T1,LANDSAT_7,ETM,31/12/2001,02:34:54.8789626Z,2,121,45,11,147.73,37.97,52.03,No,,,
374,LE07_122044_20020107,LANDSAT/LE07/C02/T1_L2/LE07_122044_20020107,LE07_L2SP_122044_20020107_20200917_02_T1,LANDSAT_7,ETM,7/1/2002,02:40:50.2600799Z,2,122,44,0,147.32,37.06,52.94,Yes,2000,1121245,88
375,LE07_122045_20020107,LANDSAT/LE07/C02/T1_L2/LE07_122045_20020107,LE07_L2SP_122045_20020107_20200917_02_T1,LANDSAT_7,ETM,7/1/2002,02:41:14.1533428Z,2,122,45,0,146.48,38.15,51.85,No,,,
376,LT05_121044_20020108,LANDSAT/LT05/C02/T1_L2/LT05_121044_20020108,LT05_L2SP_121044_20020108_20200905_02_T1,LANDSAT_5,TM,8/1/2002,02:24:58.0230690Z,2,121,44,0,144.80,35.86,54.14,Yes,2000,1065374,81
377,LT05_121045_20020108,LANDSAT/LT05/C02/T1_L2/LT05_121045_20020108,LT05_L2SP_121045_20020108_20200905_02_T1,LANDSAT_5,TM,8/1/2002,02:25:22.0380310Z,2,121,45,11,143.96,36.91,53.09,No,,,
378,LT05_122045_20020131,LANDSAT/LT05/C02/T1_L2/LT05_122045_20020131,LT05_L2SP_122045_20020131_20200905_02_T1,LANDSAT_5,TM,31/1/2002,02:31:23.9550000Z,2,122,45,27,138.47,39.64,50.36,Yes,2000,439180,15
379,LE07_121044_20020217,LANDSAT/LE07/C02/T1_L2/LE07_121044_20020217,LE07_L2SP_121044_20020217_20200916_02_T1,LANDSAT_7,ETM,17/2/2002,02:34:48.1065341Z,2,121,44,1,137.30,44.33,45.67,Yes,2000,1022997,74
380,LE07_121045_20020217,LANDSAT/LE07/C02/T1_L2/LE07_121045_20020217,LE07_L2SP_121045_20020217_20200916_02_T1,LANDSAT_7,ETM,17/2/2002,02:35:12.0061901Z,2,121,45,5,136.06,45.22,44.78,No,,,
381,LE07_121045_20020305,LANDSAT/LE07/C02/T1_L2/LE07_121045_20020305,LE07_L2SP_121045_20020305_20200916_02_T1,LANDSAT_7,ETM,5/3/2002,02:35:16.0251601Z,2,121,45,26,130.73,49.97,40.03,Yes,2000,952998,63
382,LE07_121045_20020321,LANDSAT/LE07/C02/T1_L2/LE07_121045_20020321,LE07_L2SP_121045_20020321_20200916_02_T1,LANDSAT_7,ETM,21/3/2002,02:35:06.3195058Z,2,121,45,2,124.26,54.98,35.02,Yes,2000,777215,21
383,LE07_122044_20020413,LANDSAT/LE07/C02/T1_L2/LE07_122044_20020413,LE07_L2SP_122044_20020413_20200916_02_T1,LANDSAT_7,ETM,13/4/2002,02:40:55.8842197Z,2,122,44,16,114.94,61.03,28.97,Yes,2000,727768,43
384,LE07_121044_20020422,LANDSAT/LE07/C02/T1_L2/LE07_121044_20020422,LE07_L2SP_121044_20020422_20200916_02_T1,LANDSAT_7,ETM,22/4/2002,02:34:42.0868642Z,2,121,44,14,109.62,63.02,26.98,No,,,
385,LT05_122045_20020710,LANDSAT/LT05/C02/T1_L2/LT05_122045_20020710,LT05_L2SP_122045_20020710_20200905_02_T1,LANDSAT_5,TM,10/7/2002,02:28:07.1280190Z,2,122,45,8,82.91,61.17,28.83,Yes,2000,323966,8
386,LE07_121044_20020711,LANDSAT/LE07/C02/T1_L2/LE07_121044_20020711,LE07_L2SP_121044_20020711_20200916_02_T1,LANDSAT_7,ETM,11/7/2002,02:34:20.0496128Z,2,121,44,14,86.71,64.45,25.55,Yes,2000,935912,60
387,LE07_121045_20020711,LANDSAT/LE07/C02/T1_L2/LE07_121045_20020711,LE07_L2SP_121045_20020711_20200916_02_T1,LANDSAT_7,ETM,11/7/2002,02:34:43.9469780Z,2,121,45,3,83.67,64.10,25.90,No,,,
388,LE07_121044_20020828,LANDSAT/LE07/C02/T1_L2/LE07_121044_20020828,LE07_L2SP_121044_20020828_20200916_02_T1,LANDSAT_7,ETM,28/8/2002,02:33:54.5557773Z,2,121,44,3,112.98,61.12,28.88,Yes,2000,981919,67
389,LE07_121045_20020828,LANDSAT/LE07/C02/T1_L2/LE07_121045_20020828,LE07_L2SP_121045_20020828_20200916_02_T1,LANDSAT_7,ETM,28/8/2002,02:34:18.3572245Z,2,121,45,11,110.32,61.48,28.52,No,,,
390,LE07_122044_20020904,LANDSAT/LE07/C02/T1_L2/LE07_122044_20020904,LE07_L2SP_122044_20020904_20200916_02_T1,LANDSAT_7,ETM,4/9/2002,02:40:06.4891805Z,2,122,44,4,117.88,60.19,29.81,Yes,2000,586271,25
391,LE07_122045_20020904,LANDSAT/LE07/C02/T1_L2/LE07_122045_20020904,LE07_L2SP_122045_20020904_20200916_02_T1,LANDSAT_7,ETM,4/9/2002,02:40:30.3878409Z,2,122,45,28,115.35,60.64,29.36,No,,,
392,LE07_121044_20021015,LANDSAT/LE07/C02/T1_L2/LE07_121044_20021015,LE07_L2SP_121044_20021015_20200916_02_T1,LANDSAT_7,ETM,15/10/2002,02:33:38.2679132Z,2,121,44,17,141.82,51.26,38.74,Yes,2000,405113,7
393,LE07_122044_20021107,LANDSAT/LE07/C02/T1_L2/LE07_122044_20021107,LE07_L2SP_122044_20021107_20200916_02_T1,LANDSAT_7,ETM,7/11/2002,02:39:59.9831477Z,2,122,44,0,148.84,45.00,45.00,Yes,2000,1140540,93
394,LE07_122045_20021107,LANDSAT/LE07/C02/T1_L2/LE07_122045_20021107,LE07_L2SP_122045_20021107_20200916_02_T1,LANDSAT_7,ETM,7/11/2002,02:40:23.8792296Z,2,122,45,9,147.78,46.11,43.89,No,,,
395,LT05_121044_20021108,LANDSAT/LT05/C02/T1_L2/LT05_121044_20021108,LT05_L2SP_121044_20021108_20200905_02_T1,LANDSAT_5,TM,8/11/2002,02:18:10.3670560Z,2,121,44,4,144.59,42.76,47.24,Yes,2000,1067689,86
396,LT05_121045_20021108,LANDSAT/LT05/C02/T1_L2/LT05_121045_20021108,LT05_L2SP_121045_20021108_20200905_02_T1,LANDSAT_5,TM,8/11/2002,02:18:34.3400500Z,2,121,45,26,143.53,43.80,46.20,No,,,
397,LE07_122044_20030110,LANDSAT/LE07/C02/T1_L2/LE07_122044_20030110,LE07_L2SP_122044_20030110_20200916_02_T1,LANDSAT_7,ETM,10/1/2003,02:40:28.1185222Z,2,122,44,0,146.70,37.19,52.81,Yes,2005,1172384,88
398,LE07_122045_20030110,LANDSAT/LE07/C02/T1_L2/LE07_122045_20030110,LE07_L2SP_122045_20030110_20200916_02_T1,LANDSAT_7,ETM,10/1/2003,02:40:52.0135062Z,2,122,45,3,145.84,38.26,51.74,No,,,
399,LT05_122044_20030118,LANDSAT/LT05/C02/T1_L2/LT05_122044_20030118,LT05_L2SP_122044_20030118_20200905_02_T1,LANDSAT_5,TM,18/1/2003,02:24:33.0240060Z,2,122,44,5,141.25,35.75,54.25,Yes,2005,1147554,84
400,LT05_122045_20030118,LANDSAT/LT05/C02/T1_L2/LT05_122045_20030118,LT05_L2SP_122045_20030118_20200905_02_T1,LANDSAT_5,TM,18/1/2003,02:24:57.1390750Z,2,122,45,9,140.35,36.74,53.26,No,,,
401,LE07_121044_20030119,LANDSAT/LE07/C02/T1_L2/LE07_121044_20030119,LE07_L2SP_121044_20030119_20200916_02_T1,LANDSAT_7,ETM,19/1/2003,02:34:24.3166803Z,2,121,44,0,144.80,38.10,51.90,Yes,2005,983730,81
402,LE07_121045_20030119,LANDSAT/LE07/C02/T1_L2/LE07_121045_20030119,LE07_L2SP_121045_20030119_20200916_02_T1,LANDSAT_7,ETM,19/1/2003,02:34:48.2135847Z,2,121,45,1,143.89,39.14,50.86,No,,,
403,LE07_122044_20030227,LANDSAT/LE07/C02/T1_L2/LE07_122044_20030227,LE07_L2SP_122044_20030227_20200916_02_T1,LANDSAT_7,ETM,27/2/2003,02:40:46.8024026Z,2,122,44,16,134.25,47.17,42.83,Yes,2005,973781,74
404,LT05_122045_20030424,LANDSAT/LT05/C02/T1_L2/LT05_122045_20030424,LT05_L2SP_122045_20030424_20200904_02_T1,LANDSAT_5,TM,24/4/2003,02:27:17.6540500Z,2,122,45,4,102.79,60.45,29.55,Yes,2005,326420,5
405,LT05_121044_20030706,LANDSAT/LT05/C02/T1_L2/LT05_121044_20030706,LT05_L2SP_121044_20030706_20200904_02_T1,LANDSAT_5,TM,6/7/2003,02:22:11.5440560Z,2,121,44,16,84.69,61.94,28.06,Yes,2005,239315,0
406,LT05_122045_20030713,LANDSAT/LT05/C02/T1_L2/LT05_122045_20030713,LT05_L2SP_122045_20030713_20200904_02_T1,LANDSAT_5,TM,13/7/2003,02:28:52.9500130Z,2,122,45,7,83.67,61.27,28.73,Yes,2005,353126,9
407,LT05_121044_20030722,LANDSAT/LT05/C02/T1_L2/LT05_121044_20030722,LT05_L2SP_121044_20030722_20200904_02_T1,LANDSAT_5,TM,22/7/2003,02:22:27.8750940Z,2,121,44,10,89.47,61.23,28.77,Yes,2005,279047,13
408,LT05_122044_20030729,LANDSAT/LT05/C02/T1_L2/LT05_122044_20030729,LT05_L2SP_122044_20030729_20200904_02_T1,LANDSAT_5,TM,29/7/2003,02:28:47.0030060Z,2,122,44,14,92.53,60.92,29.08,Yes,2005,761932,48
409,LT05_121044_20030823,LANDSAT/LT05/C02/T1_L2/LT05_121044_20030823,LT05_L2SP_121044_20030823_20200904_02_T1,LANDSAT_5,TM,23/8/2003,02:23:03.0230310Z,2,121,44,17,106.92,59.37,30.63,Yes,2005,835812,67
410,LT05_121045_20030823,LANDSAT/LT05/C02/T1_L2/LT05_121045_20030823,LT05_L2SP_121045_20030823_20200904_02_T1,LANDSAT_5,TM,23/8/2003,02:23:26.9960500Z,2,121,45,20,104.36,59.54,30.46,No,,,
411,LE07_121044_20031002,LANDSAT/LE07/C02/T1_L2/LE07_121044_20031002,LE07_L2SP_121044_20031002_20200916_02_T1,LANDSAT_7,ETM,2/10/2003,02:34:06.5932748Z,2,121,44,14,135.62,54.73,35.27,Yes,2005,603081,25
412,LE07_121045_20031002,LANDSAT/LE07/C02/T1_L2/LE07_121045_20031002,LE07_L2SP_121045_20031002_20200916_02_T1,LANDSAT_7,ETM,2/10/2003,02:34:30.4946671Z,2,121,45,4,133.83,55.59,34.41,No,,,
413,LE07_122044_20031009,LANDSAT/LE07/C02/T1_L2/LE07_122044_20031009,LE07_L2SP_122044_20031009_20200916_02_T1,LANDSAT_7,ETM,9/10/2003,02:40:11.2711989Z,2,122,44,14,139.19,52.96,37.04,Yes,2005,407222,14
414,LT05_122044_20031017,LANDSAT/LT05/C02/T1_L2/LT05_122044_20031017,LT05_L2SP_122044_20031017_20200904_02_T1,LANDSAT_5,TM,17/10/2003,02:30:01.9240440Z,2,122,44,6,139.54,49.39,40.61,Yes,2005,1183051,91
415,LT05_122045_20031017,LANDSAT/LT05/C02/T1_L2/LT05_122045_20031017,LT05_L2SP_122045_20031017_20200904_02_T1,LANDSAT_5,TM,17/10/2003,02:30:26.0400310Z,2,122,45,36,138.11,50.33,39.67,No,,,
416,LE07_122044_20031025,LANDSAT/LE07/C02/T1_L2/LE07_122044_20031025,LE07_L2SP_122044_20031025_20200915_02_T1,LANDSAT_7,ETM,25/10/2003,02:40:28.6416030Z,2,122,44,11,145.61,48.67,41.33,Yes,2005,737834,38
417,LT05_121044_20031026,LANDSAT/LT05/C02/T1_L2/LT05_121044_20031026,LT05_L2SP_121044_20031026_20200904_02_T1,LANDSAT_5,TM,26/10/2003,02:23:57.8370880Z,2,121,44,0,142.82,47.02,42.98,Yes,2005,1055289,92
418,LT05_121045_20031026,LANDSAT/LT05/C02/T1_L2/LT05_121045_20031026,LT05_L2SP_121045_20031026_20200904_02_T1,LANDSAT_5,TM,26/10/2003,02:24:21.8110060Z,2,121,45,6,141.57,48.03,41.97,No,,,
419,LE07_121044_20031103,LANDSAT/LE07/C02/T1_L2/LE07_121044_20031103,LE07_L2SP_121044_20031103_20200915_02_T1,LANDSAT_7,ETM,3/11/2003,02:34:20.3391588Z,2,121,44,0,148.06,46.17,43.83,Yes,2005,731681,54
420,LE07_121045_20031103,LANDSAT/LE07/C02/T1_L2/LE07_121045_20031103,LE07_L2SP_121045_20031103_20200915_02_T1,LANDSAT_7,ETM,3/11/2003,02:34:44.2364837Z,2,121,45,1,146.95,47.27,42.73,No,,,
421,LE07_122044_20031126,LANDSAT/LE07/C02/T1_L2/LE07_122044_20031126,LE07_L2SP_122044_20031126_20200915_02_T1,LANDSAT_7,ETM,26/11/2003,02:40:47.4922062Z,2,122,44,0,151.17,40.64,49.36,Yes,2005,746463,41
422,LE07_122045_20031126,LANDSAT/LE07/C02/T1_L2/LE07_122045_20031126,LE07_L2SP_122045_20031126_20200915_02_T1,LANDSAT_7,ETM,26/11/2003,02:41:11.3874956Z,2,122,45,1,150.29,41.79,48.21,No,,,
423,LT05_121045_20031127,LANDSAT/LT05/C02/T1_L2/LT05_121045_20031127,LT05_L2SP_121045_20031127_20200904_02_T1,LANDSAT_5,TM,27/11/2003,02:24:49.0890310Z,2,121,45,14,147.63,40.36,49.64,Yes,2005,1120906,97
424,LT05_122044_20031204,LANDSAT/LT05/C02/T1_L2/LT05_122044_20031204,LT05_L2SP_122044_20031204_20200904_02_T1,LANDSAT_5,TM,4/12/2003,02:30:37.8740130Z,2,122,44,2,148.64,37.98,52.02,Yes,2005,930954,71
425,LE07_121045_20031205,LANDSAT/LE07/C02/T1_L2/LE07_121045_20031205,LE07_L2SP_121045_20031205_20200915_02_T1,LANDSAT_7,ETM,5/12/2003,02:35:01.3504621Z,2,121,45,61,150.36,40.13,49.87,Yes,2005,569479,21
426,LE07_122044_20031212,LANDSAT/LE07/C02/T1_L2/LE07_122044_20031212,LE07_L2SP_122044_20031212_20200915_02_T1,LANDSAT_7,ETM,12/12/2003,02:40:52.3057618Z,2,122,44,0,150.88,38.00,52.00,Yes,2005,777077,52
427,LE07_122045_20031212,LANDSAT/LE07/C02/T1_L2/LE07_122045_20031212,LE07_L2SP_122045_20031212_20200915_02_T1,LANDSAT_7,ETM,12/12/2003,02:41:16.2017993Z,2,122,45,26,150.06,39.15,50.85,No,,,
428,LT05_121044_20031213,LANDSAT/LT05/C02/T1_L2/LT05_121044_20031213,LT05_L2SP_121044_20031213_20200904_02_T1,LANDSAT_5,TM,13/12/2003,02:24:29.0190750Z,2,121,44,0,148.31,36.72,53.28,Yes,2005,1055474,94
429,LT05_121045_20031213,LANDSAT/LT05/C02/T1_L2/LT05_121045_20031213,LT05_L2SP_121045_20031213_20200904_02_T1,LANDSAT_5,TM,13/12/2003,02:24:52.9920940Z,2,121,45,42,147.48,37.83,52.17,No,,,
430,LT05_122044_20031220,LANDSAT/LT05/C02/T1_L2/LT05_122044_20031220,LT05_L2SP_122044_20031220_20200904_02_T1,LANDSAT_5,TM,20/12/2003,02:30:46.1470750Z,2,122,44,6,147.71,36.05,53.95,No,,,
431,LT05_122045_20031220,LANDSAT/LT05/C02/T1_L2/LT05_122045_20031220,LT05_L2SP_122045_20031220_20200904_02_T1,LANDSAT_5,TM,20/12/2003,02:31:10.1200940Z,2,122,45,24,146.89,37.15,52.85,No,,,
432,LE07_121044_20031221,LANDSAT/LE07/C02/T1_L2/LE07_121044_20031221,LE07_L2SP_121044_20031221_20200915_02_T1,LANDSAT_7,ETM,21/12/2003,02:34:46.5305376Z,2,121,44,2,150.09,37.20,52.80,Yes,2005,728557,52
433,LE07_121045_20031221,LANDSAT/LE07/C02/T1_L2/LE07_121045_20031221,LE07_L2SP_121045_20031221_20200915_02_T1,LANDSAT_7,ETM,21/12/2003,02:35:10.4272704Z,2,121,45,66,149.28,38.33,51.67,No,,,
434,LE07_122044_20031228,LANDSAT/LE07/C02/T1_L2/LE07_122044_20031228,LE07_L2SP_122044_20031228_20200915_02_T1,LANDSAT_7,ETM,28/12/2003,02:41:00.6061270Z,2,122,44,0,149.15,36.91,53.09,Yes,2005,758346,47
435,LE07_122045_20031228,LANDSAT/LE07/C02/T1_L2/LE07_122045_20031228,LE07_L2SP_122045_20031228_20200915_02_T1,LANDSAT_7,ETM,28/12/2003,02:41:24.5032672Z,2,122,45,12,148.34,38.03,51.97,No,,,
436,LT05_121045_20031229,LANDSAT/LT05/C02/T1_L2/LT05_121045_20031229,LT05_L2SP_121045_20031229_20200904_02_T1,LANDSAT_5,TM,29/12/2003,02:25:04.3620440Z,2,121,45,55,145.73,36.72,53.28,Yes,2005,935336,75
437,LT05_122044_20040121,LANDSAT/LT05/C02/T1_L2/LT05_122044_20040121,LT05_L2SP_122044_20040121_20200904_02_T1,LANDSAT_5,TM,21/1/2004,02:30:55.2950440Z,2,122,44,3,142.10,37.01,52.99,Yes,2005,1175881,90
438,LT05_122045_20040121,LANDSAT/LT05/C02/T1_L2/LT05_122045_20040121,LT05_L2SP_122045_20040121_20200904_02_T1,LANDSAT_5,TM,21/1/2004,02:31:19.4110310Z,2,122,45,42,141.18,38.01,51.99,No,,,
439,LE07_121044_20040122,LANDSAT/LE07/C02/T1_L2/LE07_121044_20040122,LE07_L2SP_121044_20040122_20200915_02_T1,LANDSAT_7,ETM,22/1/2004,02:34:57.1748302Z,2,121,44,7,144.28,38.54,51.46,Yes,2005,715060,46
440,LE07_121045_20040122,LANDSAT/LE07/C02/T1_L2/LE07_121045_20040122,LE07_L2SP_121045_20040122_20200915_02_T1,LANDSAT_7,ETM,22/1/2004,02:35:21.0740255Z,2,121,45,59,143.35,39.57,50.43,No,,,
441,LE07_122044_20040214,LANDSAT/LE07/C02/T1_L2/LE07_122044_20040214,LE07_L2SP_122044_20040214_20200915_02_T1,LANDSAT_7,ETM,14/2/2004,02:41:13.9439396Z,2,122,44,0,138.34,43.41,46.59,Yes,2005,787906,55
442,LE07_122045_20040214,LANDSAT/LE07/C02/T1_L2/LE07_122045_20040214,LE07_L2SP_122045_20040214_20200915_02_T1,LANDSAT_7,ETM,14/2/2004,02:41:37.8427634Z,2,122,45,0,137.16,44.33,45.67,No,,,
443,LT05_121044_20040215,LANDSAT/LT05/C02/T1_L2/LT05_121044_20040215,LT05_L2SP_121044_20040215_20200903_02_T1,LANDSAT_5,TM,15/2/2004,02:24:51.4720750Z,2,121,44,1,135.53,42.09,47.91,Yes,2005,1030339,90
444,LT05_121045_20040215,LANDSAT/LT05/C02/T1_L2/LT05_121045_20040215,LT05_L2SP_121045_20040215_20200903_02_T1,LANDSAT_5,TM,15/2/2004,02:25:15.4450940Z,2,121,45,7,134.36,42.96,47.04,No,,,
445,LT05_122044_20040222,LANDSAT/LT05/C02/T1_L2/LT05_122044_20040222,LT05_L2SP_122044_20040222_20200903_02_T1,LANDSAT_5,TM,22/2/2004,02:31:04.6970000Z,2,122,44,9,133.42,44.02,45.98,Yes,2005,946646,72
446,LE07_121044_20040223,LANDSAT/LE07/C02/T1_L2/LE07_121044_20040223,LE07_L2SP_121044_20040223_20200915_02_T1,LANDSAT_7,ETM,23/2/2004,02:35:01.8416080Z,2,121,44,3,135.68,45.96,44.04,Yes,2005,253038,8
447,LT05_122044_20040309,LANDSAT/LT05/C02/T1_L2/LT05_122044_20040309,LT05_L2SP_122044_20040309_20200903_02_T1,LANDSAT_5,TM,9/3/2004,02:31:09.7470940Z,2,122,44,0,128.03,48.87,41.13,Yes,2005,1169281,86
448,LT05_122045_20040309,LANDSAT/LT05/C02/T1_L2/LT05_122045_20040309,LT05_L2SP_122045_20040309_20200903_02_T1,LANDSAT_5,TM,9/3/2004,02:31:33.8630810Z,2,122,45,2,126.43,49.57,40.43,No,,,
449,LE07_121044_20040310,LANDSAT/LE07/C02/T1_L2/LE07_121044_20040310,LE07_L2SP_121044_20040310_20200915_02_T1,LANDSAT_7,ETM,10/3/2004,02:35:09.6619282Z,2,121,44,4,130.33,50.99,39.01,Yes,2005,287590,14
450,LE07_122045_20040418,LANDSAT/LE07/C02/T1_L2/LE07_122045_20040418,LE07_L2SP_122045_20040418_20200915_02_T1,LANDSAT_7,ETM,18/4/2004,02:41:39.0246691Z,2,122,45,5,108.91,62.66,27.34,Yes,2005,400790,12
451,LT05_121044_20040419,LANDSAT/LT05/C02/T1_L2/LT05_121044_20040419,LT05_L2SP_121044_20040419_20200903_02_T1,LANDSAT_5,TM,19/4/2004,02:25:44.8640380Z,2,121,44,1,109.00,60.62,29.38,Yes,2005,942400,76
452,LT05_121045_20040419,LANDSAT/LT05/C02/T1_L2/LT05_121045_20040419,LT05_L2SP_121045_20040419_20200903_02_T1,LANDSAT_5,TM,19/4/2004,02:26:08.8370560Z,2,121,45,1,106.32,60.85,29.15,No,,,
453,LT05_122044_20040613,LANDSAT/LT05/C02/T1_L2/LT05_122044_20040613,LT05_L2SP_122044_20040613_20200903_02_T1,LANDSAT_5,TM,13/6/2004,02:33:29.1030880Z,2,122,44,0,84.15,64.25,25.75,Yes,2005,1232619,100
454,LT05_122045_20040613,LANDSAT/LT05/C02/T1_L2/LT05_122045_20040613,LT05_L2SP_122045_20040613_20200903_02_T1,LANDSAT_5,TM,13/6/2004,02:33:53.2190810Z,2,122,45,43,81.16,63.83,26.17,No,,,
