RowID,Taxa,Family,ChecklistName,CommonName,中文名稱,NativePlant,Fellowes2002,Corlett2000,Cap96,Cap170,Cap586,RarePreciousPlant,ChinaRedListVertebrates,ChinaRedDataPlant,IUCNRedList,ConservationConcern
196,Birds,Scolopacidae,Gallinago megala,Swinhoe's Snipe,大沙錐,NA,LC,NA,N,Y,N,N,LC,NA,LC,Y
197,Birds,Scolopacidae,Gallinago gallinago,Common Snipe,扇尾沙錐,NA,NA,NA,N,Y,N,N,LC,NA,LC,N
198,Birds,Scolopacidae,Xenus cinereus,Terek Sandpiper,翹嘴鷸,NA,RC,NA,N,Y,N,N,LC,NA,LC,Y
199,Birds,Scolopacidae,Phalaropus lobatus,Red-necked Phalarope,紅頸瓣蹼鷸,NA,NA,NA,N,Y,N,N,LC,NA,LC,N
200,Birds,Scolopacidae,Phalaropus fulicarius,Red Phalarope,灰瓣蹼鷸,NA,NA,NA,N,Y,N,N,LC,NA,LC,N
201,Birds,Scolopacidae,Actitis hypoleucos,Common Sandpiper,磯鷸,NA,NA,NA,N,Y,N,N,LC,NA,LC,N
202,Birds,Scolopacidae,Tringa ochropus,Green Sandpiper,白腰草鷸,NA,NA,NA,N,Y,N,N,LC,NA,LC,N
203,Birds,Scolopacidae,Tringa brevipes,Grey-tailed Tattler,灰尾漂鷸,NA,LC,NA,N,Y,N,N,LC,NA,NT,Y
204,Birds,Scolopacidae,Tringa flavipes,Lesser Yellowlegs,小黃腳鷸,NA,NA,NA,N,Y,N,N,DD,NA,LC,N
205,Birds,Scolopacidae,Tringa totanus,Common Redshank,紅腳鷸,NA,RC,NA,N,Y,N,N,LC,NA,LC,Y
206,Birds,Scolopacidae,Tringa stagnatilis,Marsh Sandpiper,澤鷸,NA,RC,NA,N,Y,N,N,LC,NA,LC,Y
207,Birds,Scolopacidae,Tringa glareola,Wood Sandpiper,林鷸,NA,LC,NA,N,Y,N,N,LC,NA,LC,Y
208,Birds,Scolopacidae,Tringa erythropus,Spotted Redshank,鶴鷸,NA,RC,NA,N,Y,N,N,LC,NA,LC,Y
209,Birds,Scolopacidae,Tringa nebularia,Common Greenshank,青腳鷸,NA,RC,NA,N,Y,N,N,LC,NA,LC,Y
210,Birds,Scolopacidae,Tringa guttifer,Nordmann's Greenshank,小青腳鷸,NA,GC,NA,N,Y,Y,N,EN,NA,EN,Y
211,Birds,Glareolidae,Glareola maldivarum,Oriental Pratincole,普通燕鴴,NA,LC,NA,N,Y,N,N,LC,NA,LC,Y
212,Birds,Glareolidae,Glareola lactea,Small Pratincole,灰燕鴴,NA,NA,NA,N,Y,N,N,LC,NA,LC,N
213,Birds,Laridae,Anous stolidus,Brown Noddy,白頂玄燕鷗,NA,NA,NA,N,Y,N,N,LC,NA,LC,N
214,Birds,Laridae,Anous minutus,Black Noddy,玄燕鷗,NA,NA,NA,N,Y,N,N,NA,NA,LC,N
215,Birds,Laridae,Rissa tridactyla,Black-legged Kittiwake,三趾鷗,NA,NA,NA,N,Y,N,N,LC,NA,VU,Y
216,Birds,Laridae,Chroicocephalus genei,Slender-billed Gull,細嘴鷗,NA,NA,NA,N,Y,N,N,DD,NA,LC,N
217,Birds,Laridae,Chroicocephalus brunnicephalus,Brown-headed Gull,棕頭鷗,NA,LC,NA,N,Y,N,N,LC,NA,LC,Y
218,Birds,Laridae,Chroicocephalus ridibundus,Black-headed Gull,紅嘴鷗,NA,PRC,NA,N,Y,N,N,LC,NA,LC,Y
219,Birds,Laridae,Chroicocephalus saundersi,Saunders's Gull,黑嘴鷗,NA,GC,NA,N,Y,N,N,VU,NA,VU,Y
220,Birds,Laridae,Hydrocoloeus minutus,Little Gull,小鷗,NA,NA,NA,N,Y,N,N,NT,NA,LC,N
221,Birds,Laridae,Leucophaeus pipixcan,Franklin's Gull,弗氏鷗,NA,NA,NA,N,Y,N,N,DD,NA,LC,N
222,Birds,Laridae,Ichthyaetus relictus,Relict Gull,遺鷗,NA,NA,NA,N,Y,Y,N,EN,NA,VU,Y
223,Birds,Laridae,Ichthyaetus ichthyaetus,Pallas's Gull,漁鷗,NA,LC,NA,N,Y,N,N,LC,NA,LC,Y
224,Birds,Laridae,Larus crassirostris,Black-tailed Gull,黑尾鷗,NA,LC,NA,N,Y,N,N,LC,NA,LC,Y
225,Birds,Laridae,Larus canus,Common Gull,海鷗,NA,LC,NA,N,Y,N,N,LC,NA,LC,Y
226,Birds,Laridae,Larus brachyrhynchus,Short-billed Gull,美洲海鷗,NA,NA,NA,N,Y,N,N,NA,NA,NA,N
227,Birds,Laridae,Larus delawarensis,Ring-billed Gull,環嘴鷗,NA,NA,NA,N,Y,N,N,NA,NA,LC,N
228,Birds,Laridae,Larus glaucescens,Glaucous-winged Gull,灰翅鷗,NA,NA,NA,N,Y,N,N,LC,NA,LC,N
229,Birds,Laridae,Larus hyperboreus,Glaucous Gull,北極鷗,NA,NA,NA,N,Y,N,N,LC,NA,LC,N
230,Birds,Laridae,Larus vegae,Vega Gull,織女銀鷗,NA,LC,NA,N,Y,N,N,LC,NA,LC,Y
231,Birds,Laridae,Larus schistisagus,Slaty-backed Gull,灰背鷗,NA,NA,NA,N,Y,N,N,LC,NA,LC,N
232,Birds,Laridae,Larus fuscus,Lesser Black-backed Gull,烏灰銀鷗,NA,LC,NA,N,Y,N,N,LC,NA,LC,Y
233,Birds,Laridae,Gelochelidon nilotica,Gull-billed Tern,鷗嘴噪鷗,NA,NA,NA,N,Y,N,N,LC,NA,LC,N
234,Birds,Laridae,Hydroprogne caspia,Caspian Tern,紅嘴巨鷗,NA,RC,NA,N,Y,N,N,LC,NA,LC,Y
235,Birds,Laridae,Thalasseus bergii,Greater Crested Tern,大鳳頭燕鷗,NA,NA,NA,N,Y,N,N,NT,NA,LC,N
236,Birds,Laridae,Sternula albifrons,Little Tern,白額燕鷗,NA,LC,NA,N,Y,N,N,LC,NA,LC,Y
237,Birds,Laridae,Onychoprion aleuticus,Aleutian Tern,白腰燕鷗,NA,NA,NA,N,Y,N,N,LC,NA,VU,Y
238,Birds,Laridae,Onychoprion anaethetus,Bridled Tern,褐翅燕鷗,NA,NA,NA,N,Y,N,N,LC,NA,LC,N
239,Birds,Laridae,Onychoprion fuscatus,Sooty Tern,烏燕鷗,NA,LC,NA,N,Y,N,N,LC,NA,LC,Y
240,Birds,Laridae,Sterna dougallii,Roseate Tern,粉紅燕鷗,NA,LC,NA,N,Y,N,N,LC,NA,LC,Y
241,Birds,Laridae,Sterna sumatrana,Black-naped Tern,黑枕燕鷗,NA,LC,NA,N,Y,N,N,LC,NA,LC,Y
242,Birds,Laridae,Sterna hirundo,Common Tern,普通燕鷗,NA,NA,NA,N,Y,N,N,LC,NA,LC,N
243,Birds,Laridae,Chlidonias hybrida,Whiskered Tern,鬚浮鷗,NA,NA,NA,N,Y,N,N,LC,NA,LC,N
244,Birds,Laridae,Chlidonias leucopterus,White-winged Tern,白翅浮鷗,NA,NA,NA,N,Y,N,N,LC,NA,LC,N
245,Birds,Stercorariidae,Stercorarius pomarinus,Pomarine Jaeger,中賊鷗,NA,NA,NA,N,Y,N,N,LC,NA,LC,N
246,Birds,Stercorariidae,Stercorarius parasiticus,Parasitic Jaeger,短尾賊鷗,NA,NA,NA,N,Y,N,N,LC,NA,LC,N
247,Birds,Stercorariidae,Stercorarius longicaudus,Long-tailed Jaeger,長尾賊鷗,NA,NA,NA,N,Y,N,N,LC,NA,LC,N
248,Birds,Alcidae,Synthliboramphus antiquus,Ancient Murrelet,扁嘴海雀,NA,NA,NA,N,Y,N,N,NT,NA,LC,N
249,Birds,Alcidae,Synthliboramphus wumizusume,Japanese Murrelet,冠海雀,NA,NA,NA,N,Y,N,N,DD,NA,VU,Y
250,Birds,Phaethontidae,Phaethon lepturus,White-tailed Tropicbird,白尾鸏,NA,NA,NA,N,Y,N,N,DD,NA,LC,N
251,Birds,Gaviidae,Gavia stellata,Red-throated Loon,紅喉潛鳥,NA,NA,NA,N,Y,N,N,LC,NA,LC,N
252,Birds,Gaviidae,Gavia pacifica,Pacific Loon,太平洋潛鳥,NA,NA,NA,N,Y,N,N,DD,NA,LC,N
253,Birds,Gaviidae,Gavia adamsii,Yellow-billed Loon,黃嘴潛鳥,NA,NA,NA,N,Y,N,N,DD,NA,NT,N
254,Birds,Hydrobatidae,Hydrobates monorhis,Swinhoe's Storm Petrel,黑叉尾海燕,NA,NA,NA,N,Y,N,N,DD,NA,NT,N
255,Birds,Procellariidae,Pterodroma heraldica,Herald Petrel,信使圓尾鸌,NA,NA,NA,N,Y,N,N,NA,NA,LC,N
256,Birds,Procellariidae,Calonectris leucomelas,Streaked Shearwater,白額鸌,NA,NA,NA,N,Y,N,N,DD,NA,NT,N
257,Birds,Procellariidae,Ardenna pacifica,Wedge-tailed Shearwater,楔尾鸌,NA,NA,NA,N,Y,N,N,DD,NA,LC,N
258,Birds,Procellariidae,Ardenna tenuirostris,Short-tailed Shearwater,短尾鸌,NA,NA,NA,N,Y,N,N,DD,NA,LC,N
259,Birds,Procellariidae,Bulweria bulwerii,Bulwer's Petrel,褐燕鸌,NA,NA,NA,N,Y,N,N,DD,NA,LC,N
260,Birds,Ciconiidae,Ciconia nigra,Black Stork,黑鸛,NA,RC,NA,N,Y,Y,N,VU,NA,LC,Y
261,Birds,Ciconiidae,Ciconia boyciana,Oriental Stork,東方白鸛,NA,GC,NA,N,Y,Y,N,EN,NA,EN,Y
262,Birds,Fregatidae,Fregata andrewsi,Christmas Frigatebird,白腹軍艦鳥,NA,NA,NA,N,Y,Y,N,DD,NA,VU,Y
263,Birds,Fregatidae,Fregata minor,Great Frigatebird,黑腹軍艦鳥,NA,NA,NA,N,Y,N,N,LC,NA,LC,N
264,Birds,Fregatidae,Fregata ariel,Lesser Frigatebird,白斑軍艦鳥,NA,NA,NA,N,Y,N,N,DD,NA,LC,N
265,Birds,Sulidae,Sula dactylatra,Masked Booby,藍臉鰹鳥,NA,NA,NA,N,Y,N,N,LC,NA,LC,N
266,Birds,Sulidae,Sula sula,Red-footed Booby,紅腳鰹鳥,NA,NA,NA,N,Y,N,N,NT,NA,LC,N
267,Birds,Sulidae,Sula leucogaster,Brown Booby,褐鰹鳥,NA,NA,NA,N,Y,N,N,LC,NA,LC,N
268,Birds,Phalacrocoracidae,Phalacrocorax carbo,Great Cormorant,普通鸕鷀,NA,PRC,NA,N,Y,N,N,LC,NA,LC,Y
269,Birds,Phalacrocoracidae,Phalacrocorax capillatus,Japanese Cormorant,綠背鸕鷀,NA,NA,NA,N,Y,N,N,DD,NA,LC,N
270,Birds,Threskiornithidae,Threskiornis melanocephalus,Black-headed Ibis,黑頭白䴉,NA,RC,NA,N,Y,N,N,CR,NA,NT,Y
271,Birds,Threskiornithidae,Plegadis falcinellus,Glossy Ibis,彩䴉,NA,NA,NA,N,Y,N,N,DD,NA,LC,N
272,Birds,Threskiornithidae,Platalea leucorodia,Eurasian Spoonbill,白琵鷺,NA,LC,NA,N,Y,Y,N,NT,NA,LC,Y
273,Birds,Threskiornithidae,Platalea minor,Black-faced Spoonbill,黑臉琵鷺,NA,PGC,NA,N,Y,N,N,EN,NA,EN,Y
274,Birds,Ardeidae,Botaurus stellaris,Eurasian Bittern,大麻鳽,NA,RC,NA,N,Y,N,N,LC,NA,LC,Y
275,Birds,Ardeidae,Ixobrychus sinensis,Yellow Bittern,黃葦鳽,NA,LC,NA,N,Y,N,N,LC,NA,LC,Y
276,Birds,Ardeidae,Ixobrychus eurhythmus,Von Schrenck's Bittern,紫背葦鳽,NA,RC,NA,N,Y,N,N,LC,NA,LC,Y
277,Birds,Ardeidae,Ixobrychus cinnamomeus,Cinnamon Bittern,栗葦鳽,NA,LC,NA,N,Y,N,N,LC,NA,LC,Y
278,Birds,Ardeidae,Ixobrychus flavicollis,Black Bittern,黑鳽,NA,LC,NA,N,Y,N,N,LC,NA,LC,Y
279,Birds,Ardeidae,Gorsachius goisagi,Japanese Night Heron,栗鳽,NA,NA,NA,N,Y,N,N,DD,NA,VU,Y
280,Birds,Ardeidae,Gorsachius melanolophus,Malayan Night Heron,黑冠鳽,NA,NA,NA,N,Y,N,N,NT,NA,LC,N
281,Birds,Ardeidae,Nycticorax nycticorax,Black-crowned Night Heron,夜鷺,NA,LC,NA,N,Y,N,N,LC,NA,LC,Y
282,Birds,Ardeidae,Butorides striata,Striated Heron,綠鷺,NA,LC,NA,N,Y,N,N,LC,NA,LC,Y
283,Birds,Ardeidae,Ardeola bacchus,Chinese Pond Heron,池鷺,NA,PRC,NA,N,Y,N,N,LC,NA,LC,Y
284,Birds,Ardeidae,Bubulcus coromandus,Eastern Cattle Egret,牛背鷺,NA,LC,NA,N,Y,N,N,LC,NA,LC,Y
285,Birds,Ardeidae,Ardea cinerea,Grey Heron,蒼鷺,NA,PRC,NA,N,Y,N,N,LC,NA,LC,Y
286,Birds,Ardeidae,Ardea purpurea,Purple Heron,草鷺,NA,RC,NA,N,Y,N,N,LC,NA,LC,Y
287,Birds,Ardeidae,Ardea alba,Great Egret,大白鷺,NA,PRC,NA,N,Y,N,N,LC,NA,LC,Y
288,Birds,Ardeidae,Ardea intermedia,Intermediate Egret,中白鷺,NA,RC,NA,N,Y,N,N,LC,NA,LC,Y
289,Birds,Ardeidae,Egretta garzetta,Little Egret,小白鷺,NA,PRC,NA,N,Y,N,N,LC,NA,LC,Y
290,Birds,Ardeidae,Egretta sacra,Pacific Reef Heron,岩鷺,NA,LC,NA,N,Y,N,N,LC,NA,LC,Y
291,Birds,Ardeidae,Egretta eulophotes,Chinese Egret,黃嘴白鷺,NA,GC,NA,N,Y,N,N,VU,NA,VU,Y
292,Birds,Pelecanidae,Pelecanus crispus,Dalmatian Pelican,卷羽鵜鶘,NA,RC,NA,N,Y,Y,N,EN,NA,NT,Y
293,Birds,Pandionidae,Pandion haliaetus,Western Osprey,鶚,NA,RC,NA,N,Y,Y,N,NT,NA,LC,Y
294,Birds,Accipitridae,Elanus caeruleus,Black-winged Kite,黑翅鳶,NA,LC,NA,N,Y,Y,N,NT,NA,LC,Y
295,Birds,Accipitridae,Pernis ptilorhynchus,Crested Honey Buzzard,鳳頭蜂鷹,NA,LC,NA,N,Y,Y,N,NT,NA,LC,Y
296,Birds,Accipitridae,Aviceda leuphotes,Black Baza,黑冠鵑隼,NA,NA,NA,N,Y,Y,N,LC,NA,LC,Y
297,Birds,Accipitridae,Aegypius monachus,Cinereous Vulture,禿鷲,NA,NA,NA,N,Y,Y,N,NT,NA,NT,Y
298,Birds,Accipitridae,Spilornis cheela,Crested Serpent Eagle,蛇鵰,NA,LC,NA,N,Y,Y,N,NT,NA,LC,Y
299,Birds,Accipitridae,Circaetus gallicus,Short-toed Snake Eagle,短趾雕,NA,NA,NA,N,Y,N,N,NT,NA,LC,N
300,Birds,Accipitridae,Nisaetus nipalensis,Mountain Hawk-Eagle,鷹鵰,NA,NA,NA,N,Y,Y,N,NT,NA,NT,Y
301,Birds,Accipitridae,Clanga clanga,Greater Spotted Eagle,烏鵰,NA,GC,NA,N,Y,Y,N,EN,NA,VU,Y
302,Birds,Accipitridae,Aquila nipalensis,Steppe Eagle,草原鵰,NA,NA,NA,N,Y,Y,N,VU,NA,EN,Y
303,Birds,Accipitridae,Aquila heliaca,Eastern Imperial Eagle,白肩鵰,NA,GC,NA,N,Y,Y,N,EN,NA,VU,Y
304,Birds,Accipitridae,Aquila fasciata,Bonelli's Eagle,白腹隼鵰,NA,RC,NA,N,Y,Y,N,VU,NA,LC,Y
305,Birds,Accipitridae,Accipiter trivirgatus,Crested Goshawk,鳳頭鷹,NA,NA,NA,N,Y,Y,N,NT,NA,LC,Y
306,Birds,Accipitridae,Accipiter soloensis,Chinese Sparrowhawk,赤腹鷹,NA,NA,NA,N,Y,Y,N,LC,NA,LC,Y
307,Birds,Accipitridae,Accipiter gularis,Japanese Sparrowhawk,日本松雀鷹,NA,NA,NA,N,Y,Y,N,LC,NA,LC,Y
308,Birds,Accipitridae,Accipiter virgatus,Besra,松雀鷹,NA,NA,NA,N,Y,Y,N,LC,NA,LC,Y
309,Birds,Accipitridae,Accipiter nisus,Eurasian Sparrowhawk,雀鷹,NA,NA,NA,N,Y,Y,N,LC,NA,LC,Y
310,Birds,Accipitridae,Accipiter gentilis,Northern Goshawk,蒼鷹,NA,NA,NA,N,Y,Y,N,NT,NA,LC,Y
311,Birds,Accipitridae,Circus spilonotus,Eastern Marsh Harrier,白腹鷂,NA,LC,NA,N,Y,Y,N,NT,NA,LC,Y
312,Birds,Accipitridae,Circus cyaneus,Hen Harrier,白尾鷂,NA,NA,NA,N,Y,N,N,NT,NA,LC,N
313,Birds,Accipitridae,Circus melanoleucos,Pied Harrier,鵲鷂,NA,LC,NA,N,Y,Y,N,NT,NA,LC,Y
314,Birds,Accipitridae,Milvus migrans,Black Kite,黑鳶,NA,RC,NA,N,Y,Y,N,LC,NA,LC,Y
315,Birds,Accipitridae,Haliastur indus,Brahminy Kite,栗鳶,NA,NA,NA,N,Y,Y,N,VU,NA,LC,Y
316,Birds,Accipitridae,Haliaeetus leucogaster,White-bellied Sea Eagle,白腹海鵰,NA,RC,NA,N,Y,Y,N,VU,NA,LC,Y
317,Birds,Accipitridae,Butastur indicus,Grey-faced Buzzard,灰臉鵟鷹,NA,NA,NA,N,Y,Y,N,NT,NA,LC,Y
318,Birds,Accipitridae,Buteo japonicus,Eastern Buzzard,普通鵟,NA,NA,NA,N,Y,Y,N,NA,NA,LC,Y
319,Birds,Tytonidae,Tyto longimembris,Eastern Grass Owl,草鴞,NA,NA,NA,N,Y,Y,N,DD,NA,LC,Y
320,Birds,Strigidae,Otus lettia,Collared Scops Owl,領角鴞,NA,NA,NA,N,Y,Y,N,LC,NA,LC,Y
321,Birds,Strigidae,Otus sunia,Oriental Scops Owl,紅角鴞,NA,NA,NA,N,Y,Y,N,LC,NA,LC,Y
322,Birds,Strigidae,Bubo bubo,Eurasian Eagle-Owl,鵰鴞,NA,RC,NA,N,Y,Y,N,NT,NA,LC,Y
323,Birds,Strigidae,Ketupa zeylonensis,Brown Fish Owl,褐漁鴞,NA,RC,NA,N,Y,Y,N,EN,NA,LC,Y
324,Birds,Strigidae,Strix leptogrammica,Brown Wood Owl,褐林鴞,NA,NA,NA,N,Y,Y,N,NT,NA,LC,Y
325,Birds,Strigidae,Taenioptynx brodiei,Collared Owlet,領鵂鶹,NA,NA,NA,N,Y,N,N,LC,NA,LC,N
326,Birds,Strigidae,Glaucidium cuculoides,Asian Barred Owlet,斑頭鵂鶹,NA,NA,NA,N,Y,Y,N,LC,NA,LC,Y
327,Birds,Strigidae,Ninox japonica,Northern Boobook,鷹鴞,NA,NA,NA,N,Y,Y,N,DD,NA,LC,Y
328,Birds,Strigidae,Asio flammeus,Short-eared Owl,短耳鴞,NA,NA,NA,N,Y,Y,N,NT,NA,LC,Y
329,Birds,Upupidae,Upupa epops,Eurasian Hoopoe,戴勝,NA,NA,NA,N,Y,N,N,LC,NA,LC,N
330,Birds,Coraciidae,Coracias garrulus,European Roller,藍胸佛法僧,NA,NA,NA,N,Y,N,N,NT,NA,LC,N
331,Birds,Coraciidae,Eurystomus orientalis,Oriental Dollarbird,三寶鳥,NA,NA,NA,N,Y,N,N,LC,NA,LC,N
332,Birds,Alcedinidae,Halcyon coromanda,Ruddy Kingfisher,赤翡翠,NA,NA,NA,N,Y,N,N,DD,NA,LC,N
333,Birds,Alcedinidae,Halcyon smyrnensis,White-throated Kingfisher,白胸翡翠,NA,LC,NA,N,Y,N,N,LC,NA,LC,Y
334,Birds,Alcedinidae,Halcyon pileata,Black-capped Kingfisher,藍翡翠,NA,LC,NA,N,Y,N,N,LC,NA,VU,Y
335,Birds,Alcedinidae,Todiramphus chloris,Collared Kingfisher,白領翡翠,NA,NA,NA,N,Y,N,N,LC,NA,LC,N
336,Birds,Alcedinidae,Alcedo atthis,Common Kingfisher,普通翠鳥,NA,NA,NA,N,Y,N,N,LC,NA,LC,N
337,Birds,Alcedinidae,Ceyx erithaca,Oriental Dwarf Kingfisher,三趾翠鳥,NA,NA,NA,N,Y,N,N,DD,NA,LC,N
338,Birds,Alcedinidae,Megaceryle lugubris,Crested Kingfisher,冠魚狗,NA,RC,NA,N,Y,N,N,LC,NA,LC,Y
339,Birds,Alcedinidae,Ceryle rudis,Pied Kingfisher,斑魚狗,NA,LC,NA,N,Y,N,N,LC,NA,LC,Y
340,Birds,Meropidae,Merops philippinus,Blue-tailed Bee-eater,栗喉蜂虎,NA,NA,NA,N,Y,N,N,LC,NA,LC,N
341,Birds,Meropidae,Merops viridis,Blue-throated Bee-eater,藍喉蜂虎,NA,NA,NA,N,Y,N,N,LC,NA,LC,N
342,Birds,Megalaimidae,Psilopogon virens,Great Barbet,大擬啄木鳥,NA,NA,NA,N,Y,N,N,LC,NA,LC,N
343,Birds,Megalaimidae,Psilopogon faber,Chinese Barbet,黑眉擬啄木鳥,NA,NA,NA,N,Y,N,N,LC,NA,LC,N
344,Birds,Picidae,Jynx torquilla,Eurasian Wryneck,蟻鴷,NA,NA,NA,N,Y,N,N,LC,NA,LC,N
345,Birds,Picidae,Picumnus innominatus,Speckled Piculet,斑姬啄木鳥,NA,LC,NA,N,Y,N,N,LC,NA,LC,Y
346,Birds,Picidae,Dendrocopos hyperythrus,Rufous-bellied Woodpecker,棕腹啄木鳥,NA,NA,NA,N,Y,N,N,LC,NA,LC,N
347,Birds,Picidae,Picus canus,Grey-headed Woodpecker,灰頭綠啄木鳥,NA,LC,NA,N,Y,N,N,LC,NA,LC,Y
348,Birds,Picidae,Blythipicus pyrrhotis,Bay Woodpecker,黃嘴栗啄木鳥,NA,LC,NA,N,Y,N,N,LC,NA,LC,Y
349,Birds,Picidae,Micropternus brachyurus,Rufous Woodpecker,栗啄木鳥,NA,NA,NA,N,Y,N,N,LC,NA,LC,N
350,Birds,Falconidae,Falco tinnunculus,Common Kestrel,紅隼,NA,NA,NA,N,Y,Y,N,LC,NA,LC,Y
351,Birds,Falconidae,Falco amurensis,Amur Falcon,阿穆爾隼,NA,NA,NA,N,Y,Y,N,NT,NA,LC,Y
352,Birds,Falconidae,Falco subbuteo,Eurasian Hobby,燕隼,NA,LC,NA,N,Y,Y,N,LC,NA,LC,Y
353,Birds,Falconidae,Falco peregrinus,Peregrine Falcon,遊隼,NA,LC,NA,N,Y,Y,N,NT,NA,LC,Y
354,Birds,Cacatuidae,Cacatua sulphurea,Yellow-crested Cockatoo,小葵花鳳頭鸚鵡,NA,NA,NA,N,Y,Y,N,DD,NA,CR,Y
355,Birds,Psittaculidae,Psittacula eupatria,Alexandrine Parakeet,亞歷山大鸚鵡,NA,NA,NA,N,Y,Y,N,DD,NA,NT,Y
356,Birds,Psittaculidae,Psittacula krameri,Rose-ringed Parakeet,紅領綠鸚鵡,NA,NA,NA,N,Y,N,N,DD,NA,LC,N
357,Birds,Pittidae,Pitta nympha,Fairy Pitta,仙八色鶇,NA,NA,NA,N,Y,Y,N,VU,NA,VU,Y
358,Birds,Pittidae,Pitta moluccensis,Blue-winged Pitta,藍翅八色鶇,NA,NA,NA,N,Y,N,N,DD,NA,LC,N
359,Birds,Artamidae,Artamus fuscus,Ashy Woodswallow,灰燕鵙,NA,NA,NA,N,Y,N,N,LC,NA,LC,N
360,Birds,Campephagidae,Pericrocotus solaris,Grey-chinned Minivet,灰喉山椒鳥,NA,LC,NA,N,Y,N,N,LC,NA,LC,Y
361,Birds,Campephagidae,Pericrocotus speciosus,Scarlet Minivet,赤紅山椒鳥,NA,NA,NA,N,Y,N,N,LC,NA,LC,N
362,Birds,Campephagidae,Pericrocotus divaricatus,Ashy Minivet,灰山椒鳥,NA,NA,NA,N,Y,N,N,LC,NA,LC,N
363,Birds,Campephagidae,Pericrocotus tegimae,Ryukyu Minivet,琉球山椒鳥,NA,NA,NA,N,Y,N,N,NA,NA,LC,N
364,Birds,Campephagidae,Pericrocotus cantonensis,Swinhoe's Minivet,小灰山椒鳥,NA,LC,NA,N,Y,N,N,LC,NA,LC,Y
365,Birds,Campephagidae,Pericrocotus roseus,Rosy Minivet,粉紅山椒鳥,NA,NA,NA,N,Y,N,N,LC,NA,LC,N
366,Birds,Campephagidae,Coracina macei,Large Cuckooshrike,大鵑鵙,NA,NA,NA,N,Y,N,N,LC,NA,LC,N
367,Birds,Campephagidae,Lalage melaschistos,Black-winged Cuckooshrike,暗灰鵑鵙,NA,NA,NA,N,Y,N,N,LC,NA,LC,N
368,Birds,Laniidae,Lanius tigrinus,Tiger Shrike,虎紋伯勞,NA,NA,NA,N,Y,N,N,LC,NA,LC,N
369,Birds,Laniidae,Lanius bucephalus,Bull-headed Shrike,牛頭伯勞,NA,NA,NA,N,Y,N,N,LC,NA,LC,N
370,Birds,Laniidae,Lanius cristatus,Brown Shrike,紅尾伯勞,NA,NA,NA,N,Y,N,N,LC,NA,LC,N
371,Birds,Laniidae,Lanius collurio,Red-backed Shrike,紅背伯勞,NA,NA,NA,N,Y,N,N,LC,NA,LC,N
372,Birds,Laniidae,Lanius schach,Long-tailed Shrike,棕背伯勞,NA,NA,NA,N,Y,N,N,LC,NA,LC,N
373,Birds,Laniidae,Lanius tephronotus,Grey-backed Shrike,灰背伯勞,NA,NA,NA,N,Y,N,N,LC,NA,LC,N
374,Birds,Laniidae,Lanius sphenocercus,Chinese Grey Shrike,楔尾伯勞,NA,NA,NA,N,Y,N,N,LC,NA,LC,N
375,Birds,Vireonidae,Erpornis zantholeuca,White-bellied Erpornis,白腹鳳鶥,NA,LC,NA,N,Y,N,N,LC,NA,LC,Y
376,Birds,Oriolidae,Oriolus mellianus,Silver Oriole,鵲色鸝,NA,NA,NA,N,Y,N,N,EN,NA,EN,Y
377,Birds,Oriolidae,Oriolus chinensis,Black-naped Oriole,黑枕黃鸝,NA,LC,NA,N,Y,N,N,LC,NA,LC,Y
378,Birds,Dicruridae,Dicrurus macrocercus,Black Drongo,黑卷尾,NA,NA,NA,N,Y,N,N,LC,NA,LC,N
379,Birds,Dicruridae,Dicrurus leucophaeus,Ashy Drongo,灰卷尾,NA,LC,NA,N,Y,N,N,LC,NA,LC,Y
380,Birds,Dicruridae,Dicrurus annectens,Crow-billed Drongo,鴉嘴卷尾,NA,NA,NA,N,Y,N,N,LC,NA,LC,N
381,Birds,Dicruridae,Dicrurus hottentottus,Hair-crested Drongo,髮冠卷尾,NA,NA,NA,N,Y,N,N,LC,NA,LC,N
382,Birds,Monarchidae,Hypothymis azurea,Black-naped Monarch,黑枕王鶲,NA,NA,NA,N,Y,N,N,LC,NA,LC,N
383,Birds,Monarchidae,Terpsiphone incei,Amur Paradise Flycatcher,綬帶,NA,LC,NA,N,Y,N,N,NA,NA,LC,Y
384,Birds,Monarchidae,Terpsiphone atrocaudata,Japanese Paradise Flycatcher,紫綬帶,NA,LC,NA,N,Y,N,N,NT,NA,NT,Y
385,Birds,Corvidae,Garrulus glandarius,Eurasian Jay,松鴉,NA,LC,NA,N,Y,N,N,LC,NA,LC,Y
386,Birds,Corvidae,Cyanopica cyanus,Azure-winged Magpie,灰喜鵲,NA,NA,NA,N,Y,N,N,LC,NA,LC,N
387,Birds,Corvidae,Urocissa erythroryncha,Red-billed Blue Magpie,紅嘴藍鵲,NA,NA,NA,N,Y,N,N,LC,NA,LC,N
388,Birds,Corvidae,Dendrocitta formosae,Grey Treepie,灰樹鵲,NA,LC,NA,N,Y,N,N,LC,NA,LC,Y
389,Birds,Corvidae,Pica serica,Oriental Magpie,喜鵲,NA,NA,NA,N,Y,N,N,LC,NA,LC,N
390,Birds,Corvidae,Coloeus dauuricus,Daurian Jackdaw,達烏里寒鴉,NA,NA,NA,N,Y,N,N,LC,NA,LC,N
