PointID,Period,RefClass,M1,M2,M3,M4,M5,M6,M7,M8,ReduceTo90,ReduceTo80,ReduceTo70,ReduceTo60,ReduceTo50,ReduceTo40,ReduceTo30,ReduceTo20,ReduceTo10,ReduceTo05,ReduceTo01
21,c2005,c3,c2,c3,c3,c2,c3,c3,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c3,c2
21,c2010,c3,c2,c3,c3,c2,c3,c3,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c3,c3,c2
21,c2015,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c3,c3,c3
21,c2020,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c3,c3,c3
22,c1975,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
22,c1980,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
22,c1985,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
22,c1990,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
22,c1995,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
22,c2000,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
22,c2005,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
22,c2010,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
22,c2015,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
22,c2020,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
23,c1975,c2,c1,c1,c2,c2,c2,c2,c2,c1,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2
23,c1980,c2,c1,c1,c1,c1,c1,c1,c2,c2,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1
23,c1985,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1
23,c1990,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1
23,c1995,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1
23,c2000,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1
23,c2005,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1
23,c2010,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1
23,c2015,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1
23,c2020,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1
24,c1975,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
24,c1980,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
24,c1985,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
24,c1990,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
24,c1995,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
24,c2000,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
24,c2005,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
24,c2010,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
24,c2015,c2,c2,c1,c1,c1,c1,c1,c1,c1,c2,c2,c1,c1,c1,c1,c1,c2,c2,c1,c1
24,c2020,c2,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1
25,c1975,c3,c2,c3,c3,c2,c2,c3,c2,c3,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2
25,c1980,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2
25,c1985,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2
25,c1990,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2
25,c1995,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2
25,c2000,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2
25,c2005,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2
25,c2010,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2
25,c2015,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2
25,c2020,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2
26,c1975,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c1,c1,c1,c2,c2,c1,c1,c1,c2
26,c1980,c2,c1,c1,c2,c2,c2,c2,c2,c2,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c2
26,c1985,c1,c1,c1,c1,c2,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1
26,c1990,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1
26,c1995,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1
26,c2000,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1
26,c2005,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1
26,c2010,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1
26,c2015,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1
26,c2020,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1
27,c1975,c2,c2,c2,c2,c2,c3,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2
27,c1980,c2,c2,c2,c3,c2,c3,c3,c3,c3,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2
27,c1985,c3,c3,c3,c3,c2,c3,c2,c3,c3,c2,c2,c2,c2,c3,c3,c3,c3,c3,c3,c3
27,c1990,c3,c3,c3,c3,c3,c3,c2,c3,c2,c3,c3,c3,c3,c3,c3,c3,c3,c2,c3,c3
27,c1995,c3,c3,c3,c3,c3,c3,c2,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
27,c2000,c3,c3,c2,c2,c3,c3,c2,c3,c2,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
27,c2005,c3,c3,c2,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
27,c2010,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
27,c2015,c3,c3,c3,c3,c2,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
27,c2020,c3,c3,c3,c3,c2,c2,c2,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
28,c1975,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
28,c1980,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
28,c1985,c3,c3,c3,c3,c3,c3,c4,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
28,c1990,c3,c3,c4,c4,c3,c3,c4,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
28,c1995,c3,c3,c4,c3,c3,c3,c4,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
28,c2000,c3,c3,c4,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
28,c2005,c3,c3,c4,c3,c3,c3,c4,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
28,c2010,c3,c3,c4,c3,c3,c3,c4,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
28,c2015,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
28,c2020,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
29,c1975,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
29,c1980,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
29,c1985,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
29,c1990,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
29,c1995,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
29,c2000,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
29,c2005,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
29,c2010,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
29,c2015,c2,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1
29,c2020,c2,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1
30,c1975,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2
30,c1980,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2
30,c1985,c2,c2,c2,c2,c2,c2,c2,c2,c1,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2
30,c1990,c2,c2,c2,c2,c2,c2,c2,c2,c2,c1,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2
30,c1995,c2,c1,c2,c2,c2,c2,c2,c2,c1,c1,c1,c2,c1,c2,c2,c2,c2,c2,c2,c2
30,c2000,c2,c1,c2,c2,c2,c1,c2,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c2,c2
30,c2005,c1,c1,c2,c2,c1,c1,c2,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1
30,c2010,c1,c1,c2,c2,c1,c1,c2,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1
30,c2015,c1,c1,c2,c2,c1,c1,c2,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c2
30,c2020,c1,c1,c2,c2,c1,c1,c2,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c2
31,c1975,c2,c2,c2,c2,c3,c3,c3,c3,c2,c2,c2,c2,c2,c3,c2,c2,c2,c3,c3,c3
31,c1980,c2,c2,c2,c2,c2,c2,c2,c3,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c3
31,c1985,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2
31,c1990,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2
31,c1995,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2
31,c2000,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2
31,c2005,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2
31,c2010,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2
31,c2015,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2
31,c2020,c2,c2,c2,c2,c2,c2,c2,c1,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2
32,c1975,c3,c3,c2,c2,c2,c3,c2,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
32,c1980,c3,c3,c2,c2,c2,c3,c2,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c2,c2,c2
32,c1985,c3,c3,c2,c2,c3,c3,c2,c3,c3,c3,c3,c3,c3,c3,c2,c3,c3,c2,c2,c2
32,c1990,c3,c3,c2,c2,c3,c2,c2,c3,c3,c3,c3,c3,c3,c3,c2,c2,c3,c3,c2,c2
32,c1995,c2,c1,c2,c2,c1,c2,c2,c2,c1,c1,c1,c1,c1,c2,c2,c2,c1,c1,c2,c2
32,c2000,c2,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c2,c1
32,c2005,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1
32,c2010,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1
32,c2015,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1
32,c2020,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1
33,c1975,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c3,c3,c3
33,c1980,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c3,c3,c3
33,c1985,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2
33,c1990,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2
33,c1995,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2
33,c2000,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2
33,c2005,c1,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c1
33,c2010,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1
33,c2015,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1
33,c2020,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1
34,c1975,c6,c6,c6,c6,c6,c6,c6,c6,c5,c6,c6,c5,c5,c5,c5,c5,c5,c5,c5,c6
34,c1980,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6
34,c1985,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6
34,c1990,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6
34,c1995,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6
34,c2000,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6
34,c2005,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6
34,c2010,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6
34,c2015,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6
34,c2020,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6,c6
35,c1975,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
35,c1980,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
35,c1985,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
35,c1990,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
35,c1995,c5,c3,c3,c3,c3,c3,c3,c3,c5,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
35,c2000,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
35,c2005,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
35,c2010,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5
35,c2015,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5
35,c2020,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5
36,c1975,c4,c4,c4,c4,c4,c4,c4,c3,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
36,c1980,c4,c4,c4,c4,c3,c4,c4,c3,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4,c4
36,c1985,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
36,c1990,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
36,c1995,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
36,c2000,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
36,c2005,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
36,c2010,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
36,c2015,c3,c3,c3,c3,c3,c3,c3,c1,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
36,c2020,c3,c3,c3,c3,c3,c3,c3,c1,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
37,c1975,c2,c2,c2,c2,c2,c2,c2,c2,c3,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2
37,c1980,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2
37,c1985,c2,c2,c2,c2,c2,c1,c2,c2,c1,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c1
37,c1990,c2,c2,c2,c2,c2,c1,c1,c2,c2,c1,c2,c2,c2,c2,c2,c2,c2,c2,c2,c1
37,c1995,c2,c2,c2,c2,c2,c1,c1,c2,c1,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c1
37,c2000,c2,c2,c2,c2,c2,c1,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2
37,c2005,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2
37,c2010,c2,c2,c2,c2,c2,c1,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2
37,c2015,c2,c2,c2,c2,c2,c1,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2
37,c2020,c2,c2,c2,c2,c2,c2,c2,c1,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2
38,c1975,c5,c3,c5,c5,c3,c3,c5,c3,c3,c3,c3,c3,c3,c3,c3,c3,c5,c5,c5,c3
38,c1980,c5,c5,c5,c5,c3,c3,c5,c3,c2,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5
38,c1985,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5
38,c1990,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5
38,c1995,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5
38,c2000,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5
38,c2005,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5
38,c2010,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5
38,c2015,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5
38,c2020,c5,c5,c5,c5,c5,c5,c5,c2,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5,c5
39,c1975,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
39,c1980,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
39,c1985,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c2,c3,c3
39,c1990,c2,c2,c3,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c3,c3
39,c1995,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2
39,c2000,c2,c2,c2,c2,c2,c1,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c1
39,c2005,c2,c1,c2,c2,c1,c1,c1,c2,c2,c2,c1,c1,c2,c1,c1,c1,c2,c1,c1,c1
39,c2010,c2,c1,c1,c1,c1,c1,c1,c2,c1,c1,c1,c1,c1,c1,c1,c1,c2,c1,c1,c1
39,c2015,c2,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c2,c1,c2,c2,c2,c2,c2,c2
39,c2020,c2,c1,c1,c1,c1,c1,c1,c1,c1,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2
40,c1975,c2,c2,c2,c2,c2,c2,c2,c2,c3,c2,c2,c3,c3,c3,c1,c1,c1,c2,c2,c2
40,c1980,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c1,c2,c2,c2
40,c1985,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c1,c1,c1,c2,c2,c2
40,c1990,c2,c1,c2,c2,c2,c2,c2,c1,c1,c1,c2,c2,c1,c1,c1,c1,c2,c2,c2,c2
40,c1995,c1,c1,c2,c2,c2,c2,c2,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c2,c2
40,c2000,c1,c1,c2,c2,c1,c2,c2,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c2,c2
40,c2005,c1,c1,c2,c2,c2,c2,c2,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c2,c2,c2
40,c2010,c2,c1,c2,c2,c2,c2,c2,c1,c1,c1,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2
40,c2015,c2,c2,c2,c2,c2,c2,c2,c1,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2
40,c2020,c2,c2,c2,c2,c2,c2,c2,c1,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2
41,c1975,c2,c2,c2,c2,c2,c2,c2,c2,c3,c2,c2,c2,c2,c2,c2,c2,c3,c3,c2,c2
41,c1980,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2
41,c1985,c2,c2,c2,c2,c2,c2,c2,c2,c3,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2
41,c1990,c3,c2,c2,c2,c2,c2,c2,c3,c2,c2,c2,c2,c3,c2,c2,c2,c2,c2,c2,c2
41,c1995,c3,c3,c3,c2,c3,c2,c2,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
41,c2000,c3,c3,c3,c3,c3,c3,c2,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
41,c2005,c3,c3,c3,c2,c3,c2,c2,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
41,c2010,c3,c3,c2,c2,c2,c2,c2,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c2,c2,c2
41,c2015,c2,c2,c1,c1,c2,c2,c1,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c2,c1,c1
41,c2020,c2,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1
42,c1975,c2,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3,c3
42,c1980,c1,c3,c1,c1,c3,c3,c3,c3,c2,c3,c3,c3,c3,c3,c3,c3,c3,c2,c2,c2
42,c1985,c1,c1,c1,c1,c1,c2,c1,c2,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1
42,c1990,c1,c1,c1,c1,c1,c2,c1,c2,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1
42,c1995,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1
42,c2000,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1,c1
